                0                -nan           -nan
                5                -nan           -nan
               10                -nan           -nan
               15                -nan           -nan
               20                -nan           -nan
               25                -nan           -nan
               30                -nan           -nan
               35                -nan           -nan
               40                -nan           -nan
               45                -nan           -nan
               50                -nan           -nan
               55                -nan           -nan
               60                -nan           -nan
               65                -nan           -nan
               70                -nan           -nan
               75                -nan           -nan
               80                -nan           -nan
               85                -nan           -nan
               90                -nan           -nan
               95                -nan           -nan
              100                -nan           -nan
              105                -nan           -nan
              110                -nan           -nan
              115                -nan           -nan
              120                -nan           -nan
              125                -nan           -nan
              130                -nan           -nan
              135                -nan           -nan
              140                -nan           -nan
              145                -nan           -nan
              150                -nan           -nan
              155                -nan           -nan
              160                -nan           -nan
              165                -nan           -nan
              170                -nan           -nan
              175                -nan           -nan
              180                -nan           -nan
              185                -nan           -nan
              190                -nan           -nan
              195                -nan           -nan
              200                -nan           -nan
              205                -nan           -nan
              210                -nan           -nan
              215                -nan           -nan
              220                -nan           -nan
              225                -nan           -nan
              230                -nan           -nan
              235                -nan           -nan
              240                -nan           -nan
              245                -nan           -nan
              250                -nan           -nan
              255                -nan           -nan
              260                -nan           -nan
              265                -nan           -nan
              270                -nan           -nan
              275                -nan           -nan
              280                -nan           -nan
              285                -nan           -nan
              290                -nan           -nan
              295                -nan           -nan
              300                -nan           -nan
              305                -nan           -nan
              310                -nan           -nan
              315                -nan           -nan
              320                -nan           -nan
              325                -nan           -nan
              330                -nan           -nan
              335                -nan           -nan
              340                -nan           -nan
              345                -nan           -nan
              350                -nan           -nan
              355                -nan           -nan
              360                -nan           -nan
              365                -nan           -nan
              370                -nan           -nan
              375                -nan           -nan
              380                -nan           -nan
              385                -nan           -nan
              390                -nan           -nan
              395                -nan           -nan
              400                -nan           -nan
              405                -nan           -nan
              410                -nan           -nan
              415                -nan           -nan
              420                -nan           -nan
              425                -nan           -nan
              430                -nan           -nan
              435                -nan           -nan
              440                -nan           -nan
              445                -nan           -nan
              450                -nan           -nan
              455                -nan           -nan
              460                -nan           -nan
              465                -nan           -nan
              470                -nan           -nan
              475                -nan           -nan
              480                -nan           -nan
              485                -nan           -nan
              490                -nan           -nan
              495                -nan           -nan
              500                -nan           -nan
              505                -nan           -nan
              510                -nan           -nan
              515                -nan           -nan
              520                -nan           -nan
              525                -nan           -nan
              530                -nan           -nan
              535                -nan           -nan
              540                -nan           -nan
              545                -nan           -nan
              550                -nan           -nan
              555                -nan           -nan
              560                -nan           -nan
              565                -nan           -nan
              570                -nan           -nan
              575                -nan           -nan
              580                -nan           -nan
              585                -nan           -nan
              590                -nan           -nan
              595                -nan           -nan
              600                -nan           -nan
              605                -nan           -nan
              610                -nan           -nan
              615                -nan           -nan
              620                -nan           -nan
              625                -nan           -nan
              630                -nan           -nan
              635                -nan           -nan
              640                -nan           -nan
              645                -nan           -nan
              650                -nan           -nan
              655                -nan           -nan
              660                -nan           -nan
              665                -nan           -nan
              670                -nan           -nan
              675                -nan           -nan
              680                -nan           -nan
              685                -nan           -nan
              690                -nan           -nan
              695                -nan           -nan
              700                -nan           -nan
              705                -nan           -nan
              710                -nan           -nan
              715                -nan           -nan
              720                -nan           -nan
              725                -nan           -nan
              730                -nan           -nan
              735                -nan           -nan
              740                -nan           -nan
              745                -nan           -nan
              750                -nan           -nan
              755                -nan           -nan
              760                -nan           -nan
              765                -nan           -nan
              770                -nan           -nan
              775                -nan           -nan
              780                -nan           -nan
              785                -nan           -nan
              790                -nan           -nan
              795                -nan           -nan
              800                -nan           -nan
              805                -nan           -nan
              810                -nan           -nan
              815                -nan           -nan
              820                -nan           -nan
              825                -nan           -nan
              830                -nan           -nan
              835                -nan           -nan
              840                -nan           -nan
              845                -nan           -nan
              850                -nan           -nan
              855                -nan           -nan
              860       1.9177711e-06    2.74742e-06
              865                -nan           -nan
              870                -nan           -nan
              875       1.7420157e-06    1.42973e-06
              880                -nan           -nan
              885                -nan           -nan
              890                -nan           -nan
              895                -nan           -nan
              900                -nan           -nan
              905       1.2098693e-06    1.39944e-06
              910                -nan           -nan
              915                -nan           -nan
              920                -nan           -nan
              925                -nan           -nan
              930                -nan           -nan
              935                -nan           -nan
              940                -nan           -nan
              945                -nan           -nan
              950                -nan           -nan
              955                -nan           -nan
              960                -nan           -nan
              965                -nan           -nan
              970                -nan           -nan
              975                -nan           -nan
              980                -nan           -nan
              985                -nan           -nan
              990                -nan           -nan
              995                -nan           -nan
