        50          60   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                            55.734038 +-         0.992416
        50          60   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -12.584417 +-         0.328511

===================================================================================================================================================

        60          70   extrapolation   dNNLO.QCD                                                                   394.451149 +-         3.620462
---------------------------------------------------------------------------------------------------------------------------------------------------
        60          70   extrapolation   NNLO.QT-CS.42                 woVT2                                         140.921413 +-         2.685603
        60          70   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                   11.076814 +-         0.056030
        60          70   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           108.479331 +-         0.240445
        60          70   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           173.758420 +-         2.354065
        60          70   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -39.784828 +-         0.541020

        60          70   0.01            dNNLO.QCD                                                              388.378349 +-         4.828126
---------------------------------------------------------------------------------------------------------------------------------------------------
        60          70   0.01            NNLO.QT-CS.42                 woVT2                                         134.848613 +-         4.173191
        60          70   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                   11.076814 +-         0.056030
        60          70   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           108.479331 +-         0.240445
        60          70   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           173.758420 +-         2.354065
        60          70   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -39.784828 +-         0.541020

        60          70   0.05            dNNLO.QCD                                                              395.698283 +-         3.152708
---------------------------------------------------------------------------------------------------------------------------------------------------
        60          70   0.05            NNLO.QT-CS.42                 woVT2                                         142.168547 +-         2.011042
        60          70   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                   11.076814 +-         0.056030
        60          70   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           108.479331 +-         0.240445
        60          70   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           173.758420 +-         2.354065
        60          70   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -39.784828 +-         0.541020

        60          70   0.1             dNNLO.QCD                                                              394.629429 +-         2.970614
---------------------------------------------------------------------------------------------------------------------------------------------------
        60          70   0.1             NNLO.QT-CS.42                 woVT2                                         141.099692 +-         1.711510
        60          70   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                   11.076814 +-         0.056030
        60          70   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           108.479331 +-         0.240445
        60          70   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           173.758420 +-         2.354065
        60          70   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -39.784828 +-         0.541020

        60          70   0.15            dNNLO.QCD                                                              393.144152 +-         2.876274
---------------------------------------------------------------------------------------------------------------------------------------------------
        60          70   0.15            NNLO.QT-CS.42                 woVT2                                         139.614416 +-         1.541971
        60          70   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                   11.076814 +-         0.056030
        60          70   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           108.479331 +-         0.240445
        60          70   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           173.758420 +-         2.354065
        60          70   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -39.784828 +-         0.541020

        60          70   0.2             dNNLO.QCD                                                              392.177293 +-         2.828155
---------------------------------------------------------------------------------------------------------------------------------------------------
        60          70   0.2             NNLO.QT-CS.42                 woVT2                                         138.647557 +-         1.450235
        60          70   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                   11.076814 +-         0.056030
        60          70   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           108.479331 +-         0.240445
        60          70   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           173.758420 +-         2.354065
        60          70   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -39.784828 +-         0.541020

        60          70   0.25            dNNLO.QCD                                                              392.951819 +-         2.794965
---------------------------------------------------------------------------------------------------------------------------------------------------
        60          70   0.25            NNLO.QT-CS.42                 woVT2                                         139.422083 +-         1.384396
        60          70   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                   11.076814 +-         0.056030
        60          70   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           108.479331 +-         0.240445
        60          70   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           173.758420 +-         2.354065
        60          70   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -39.784828 +-         0.541020

        60          70   0.5             dNNLO.QCD                                                              389.688898 +-         2.732215
---------------------------------------------------------------------------------------------------------------------------------------------------
        60          70   0.5             NNLO.QT-CS.42                 woVT2                                         136.159161 +-         1.252885
        60          70   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                   11.076814 +-         0.056030
        60          70   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           108.479331 +-         0.240445
        60          70   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           173.758420 +-         2.354065
        60          70   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -39.784828 +-         0.541020

===================================================================================================================================================

        70          80   extrapolation   dNNLO.QCD                                                                   8562.39167 +-         20.06276
---------------------------------------------------------------------------------------------------------------------------------------------------
        70          80   extrapolation   NNLO.QT-CS.42                 woVT2                                         2407.86773 +-         14.52268
        70          80   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                   252.94548 +-          0.26144
        70          80   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           2681.06368 +-          4.97524
        70          80   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           4231.33602 +-         12.56383
        70          80   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                          -1010.82125 +-          2.98912

        70          80   0.01            dNNLO.QCD                                                              8561.65734 +-         21.81035
---------------------------------------------------------------------------------------------------------------------------------------------------
        70          80   0.01            NNLO.QT-CS.42                 woVT2                                         2407.13340 +-         16.85483
        70          80   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                   252.94548 +-          0.26144
        70          80   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           2681.06368 +-          4.97524
        70          80   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           4231.33602 +-         12.56383
        70          80   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                          -1010.82125 +-          2.98912

        70          80   0.05            dNNLO.QCD                                                              8533.75348 +-         16.55127
---------------------------------------------------------------------------------------------------------------------------------------------------
        70          80   0.05            NNLO.QT-CS.42                 woVT2                                         2379.22954 +-          9.07406
        70          80   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                   252.94548 +-          0.26144
        70          80   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           2681.06368 +-          4.97524
        70          80   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           4231.33602 +-         12.56383
        70          80   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                          -1010.82125 +-          2.98912

        70          80   0.1             dNNLO.QCD                                                              8516.42547 +-         15.79062
---------------------------------------------------------------------------------------------------------------------------------------------------
        70          80   0.1             NNLO.QT-CS.42                 woVT2                                         2361.90153 +-          7.59853
        70          80   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                   252.94548 +-          0.26144
        70          80   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           2681.06368 +-          4.97524
        70          80   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           4231.33602 +-         12.56383
        70          80   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                          -1010.82125 +-          2.98912

        70          80   0.15            dNNLO.QCD                                                              8503.37646 +-         15.48956
---------------------------------------------------------------------------------------------------------------------------------------------------
        70          80   0.15            NNLO.QT-CS.42                 woVT2                                         2348.85252 +-          6.95130
        70          80   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                   252.94548 +-          0.26144
        70          80   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           2681.06368 +-          4.97524
        70          80   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           4231.33602 +-         12.56383
        70          80   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                          -1010.82125 +-          2.98912

        70          80   0.2             dNNLO.QCD                                                              8497.01939 +-         15.32860
---------------------------------------------------------------------------------------------------------------------------------------------------
        70          80   0.2             NNLO.QT-CS.42                 woVT2                                         2342.49545 +-          6.58483
        70          80   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                   252.94548 +-          0.26144
        70          80   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           2681.06368 +-          4.97524
        70          80   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           4231.33602 +-         12.56383
        70          80   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                          -1010.82125 +-          2.98912

        70          80   0.25            dNNLO.QCD                                                              8495.76399 +-         15.40462
---------------------------------------------------------------------------------------------------------------------------------------------------
        70          80   0.25            NNLO.QT-CS.42                 woVT2                                         2341.24005 +-          6.75991
        70          80   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                   252.94548 +-          0.26144
        70          80   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           2681.06368 +-          4.97524
        70          80   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           4231.33602 +-         12.56383
        70          80   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                          -1010.82125 +-          2.98912

        70          80   0.5             dNNLO.QCD                                                              8470.63280 +-         14.90482
---------------------------------------------------------------------------------------------------------------------------------------------------
        70          80   0.5             NNLO.QT-CS.42                 woVT2                                         2316.10885 +-          5.52701
        70          80   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                   252.94548 +-          0.26144
        70          80   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           2681.06368 +-          4.97524
        70          80   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           4231.33602 +-         12.56383
        70          80   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                          -1010.82125 +-          2.98912

===================================================================================================================================================

        80          90   extrapolation   dNNLO.QCD                                                                   13755.5467 +-          26.2209
---------------------------------------------------------------------------------------------------------------------------------------------------
        80          90   extrapolation   NNLO.QT-CS.42                 woVT2                                          3573.5511 +-          19.5426
        80          90   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                    412.5808 +-           0.3246
        80          90   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                            4462.2693 +-           1.6759
        80          90   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                            6993.9190 +-          16.9800
        80          90   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -1686.7734 +-           3.7934

        80          90   0.01            dNNLO.QCD                                                              13744.3779 +-          27.3122
---------------------------------------------------------------------------------------------------------------------------------------------------
        80          90   0.01            NNLO.QT-CS.42                 woVT2                                          3562.3822 +-          20.9841
        80          90   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                    412.5808 +-           0.3246
        80          90   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                            4462.2693 +-           1.6759
        80          90   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                            6993.9190 +-          16.9800
        80          90   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -1686.7734 +-           3.7934

        80          90   0.05            dNNLO.QCD                                                              13738.7557 +-          21.2342
---------------------------------------------------------------------------------------------------------------------------------------------------
        80          90   0.05            NNLO.QT-CS.42                 woVT2                                          3556.7600 +-          12.0527
        80          90   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                    412.5808 +-           0.3246
        80          90   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                            4462.2693 +-           1.6759
        80          90   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                            6993.9190 +-          16.9800
        80          90   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -1686.7734 +-           3.7934

        80          90   0.1             dNNLO.QCD                                                              13720.7922 +-          20.0617
---------------------------------------------------------------------------------------------------------------------------------------------------
        80          90   0.1             NNLO.QT-CS.42                 woVT2                                          3538.7965 +-           9.8411
        80          90   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                    412.5808 +-           0.3246
        80          90   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                            4462.2693 +-           1.6759
        80          90   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                            6993.9190 +-          16.9800
        80          90   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -1686.7734 +-           3.7934

        80          90   0.15            dNNLO.QCD                                                              13702.0629 +-          19.5664
---------------------------------------------------------------------------------------------------------------------------------------------------
        80          90   0.15            NNLO.QT-CS.42                 woVT2                                          3520.0673 +-           8.7875
        80          90   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                    412.5808 +-           0.3246
        80          90   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                            4462.2693 +-           1.6759
        80          90   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                            6993.9190 +-          16.9800
        80          90   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -1686.7734 +-           3.7934

        80          90   0.2             dNNLO.QCD                                                              13698.4932 +-          19.3778
---------------------------------------------------------------------------------------------------------------------------------------------------
        80          90   0.2             NNLO.QT-CS.42                 woVT2                                          3516.4975 +-           8.3591
        80          90   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                    412.5808 +-           0.3246
        80          90   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                            4462.2693 +-           1.6759
        80          90   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                            6993.9190 +-          16.9800
        80          90   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -1686.7734 +-           3.7934

        80          90   0.25            dNNLO.QCD                                                              13690.3744 +-          19.2444
---------------------------------------------------------------------------------------------------------------------------------------------------
        80          90   0.25            NNLO.QT-CS.42                 woVT2                                          3508.3787 +-           8.0450
        80          90   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                    412.5808 +-           0.3246
        80          90   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                            4462.2693 +-           1.6759
        80          90   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                            6993.9190 +-          16.9800
        80          90   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -1686.7734 +-           3.7934

        80          90   0.5             dNNLO.QCD                                                              13656.9532 +-          18.8393
---------------------------------------------------------------------------------------------------------------------------------------------------
        80          90   0.5             NNLO.QT-CS.42                 woVT2                                          3474.9576 +-           7.0211
        80          90   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                    412.5808 +-           0.3246
        80          90   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                            4462.2693 +-           1.6759
        80          90   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                            6993.9190 +-          16.9800
        80          90   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -1686.7734 +-           3.7934

===================================================================================================================================================

        90         100   extrapolation   dNNLO.QCD                                                                   390.582469 +-         4.299437
---------------------------------------------------------------------------------------------------------------------------------------------------
        90         100   extrapolation   NNLO.QT-CS.42                 woVT2                                          76.322028 +-         3.576480
        90         100   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                   12.137596 +-         0.058275
        90         100   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           140.617127 +-         0.299577
        90         100   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           216.162750 +-         2.236987
        90         100   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -54.657031 +-         0.772465

        90         100   0.01            dNNLO.QCD                                                              390.588202 +-         4.151339
---------------------------------------------------------------------------------------------------------------------------------------------------
        90         100   0.01            NNLO.QT-CS.42                 woVT2                                          76.327761 +-         3.397008
        90         100   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                   12.137596 +-         0.058275
        90         100   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           140.617127 +-         0.299577
        90         100   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           216.162750 +-         2.236987
        90         100   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -54.657031 +-         0.772465

        90         100   0.05            dNNLO.QCD                                                              387.719491 +-         3.085519
---------------------------------------------------------------------------------------------------------------------------------------------------
        90         100   0.05            NNLO.QT-CS.42                 woVT2                                          73.459050 +-         1.956137
        90         100   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                   12.137596 +-         0.058275
        90         100   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           140.617127 +-         0.299577
        90         100   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           216.162750 +-         2.236987
        90         100   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -54.657031 +-         0.772465

        90         100   0.1             dNNLO.QCD                                                              384.919730 +-         2.890734
---------------------------------------------------------------------------------------------------------------------------------------------------
        90         100   0.1             NNLO.QT-CS.42                 woVT2                                          70.659288 +-         1.631683
        90         100   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                   12.137596 +-         0.058275
        90         100   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           140.617127 +-         0.299577
        90         100   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           216.162750 +-         2.236987
        90         100   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -54.657031 +-         0.772465

        90         100   0.15            dNNLO.QCD                                                              384.282869 +-         2.817295
---------------------------------------------------------------------------------------------------------------------------------------------------
        90         100   0.15            NNLO.QT-CS.42                 woVT2                                          70.022428 +-         1.497731
        90         100   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                   12.137596 +-         0.058275
        90         100   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           140.617127 +-         0.299577
        90         100   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           216.162750 +-         2.236987
        90         100   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -54.657031 +-         0.772465

        90         100   0.2             dNNLO.QCD                                                              384.867769 +-         2.786005
---------------------------------------------------------------------------------------------------------------------------------------------------
        90         100   0.2             NNLO.QT-CS.42                 woVT2                                          70.607327 +-         1.438008
        90         100   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                   12.137596 +-         0.058275
        90         100   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           140.617127 +-         0.299577
        90         100   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           216.162750 +-         2.236987
        90         100   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -54.657031 +-         0.772465

        90         100   0.25            dNNLO.QCD                                                              384.441418 +-         2.779508
---------------------------------------------------------------------------------------------------------------------------------------------------
        90         100   0.25            NNLO.QT-CS.42                 woVT2                                          70.180976 +-         1.425382
        90         100   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                   12.137596 +-         0.058275
        90         100   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           140.617127 +-         0.299577
        90         100   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           216.162750 +-         2.236987
        90         100   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -54.657031 +-         0.772465

        90         100   0.5             dNNLO.QCD                                                              384.222081 +-         2.677469
---------------------------------------------------------------------------------------------------------------------------------------------------
        90         100   0.5             NNLO.QT-CS.42                 woVT2                                          69.961640 +-         1.214448
        90         100   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                   12.137596 +-         0.058275
        90         100   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           140.617127 +-         0.299577
        90         100   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           216.162750 +-         2.236987
        90         100   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -54.657031 +-         0.772465

===================================================================================================================================================

       100         110   extrapolation   dNNLO.QCD                                                                   119.681880 +-         2.124644
---------------------------------------------------------------------------------------------------------------------------------------------------
       100         110   extrapolation   NNLO.QT-CS.42                 woVT2                                          15.908592 +-         1.392671
       100         110   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                    3.828251 +-         0.031980
       100         110   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                            46.672046 +-         0.179528
       100         110   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                            71.118632 +-         1.533130
       100         110   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -17.845641 +-         0.436853

       100         110   0.01            dNNLO.QCD                                                              118.653798 +-         2.474162
---------------------------------------------------------------------------------------------------------------------------------------------------
       100         110   0.01            NNLO.QT-CS.42                 woVT2                                          14.880509 +-         1.883321
       100         110   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                    3.828251 +-         0.031980
       100         110   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                            46.672046 +-         0.179528
       100         110   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                            71.118632 +-         1.533130
       100         110   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -17.845641 +-         0.436853

       100         110   0.05            dNNLO.QCD                                                              119.946155 +-         1.934763
---------------------------------------------------------------------------------------------------------------------------------------------------
       100         110   0.05            NNLO.QT-CS.42                 woVT2                                          16.172866 +-         1.081078
       100         110   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                    3.828251 +-         0.031980
       100         110   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                            46.672046 +-         0.179528
       100         110   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                            71.118632 +-         1.533130
       100         110   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -17.845641 +-         0.436853

       100         110   0.1             dNNLO.QCD                                                              118.683196 +-         1.851148
---------------------------------------------------------------------------------------------------------------------------------------------------
       100         110   0.1             NNLO.QT-CS.42                 woVT2                                          14.909907 +-         0.923130
       100         110   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                    3.828251 +-         0.031980
       100         110   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                            46.672046 +-         0.179528
       100         110   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                            71.118632 +-         1.533130
